order_id,product_id,add_to_cart_order,reordered
2187,44142,5,0
2187,15290,6,0
2187,29307,7,1
2187,34429,8,0
2187,9387,9,0
2187,45066,10,0
2187,38200,11,0
2187,3999,12,1
2187,47626,13,0
2188,11520,1,1
2188,49683,2,1
2188,13176,3,1
2188,45437,4,1
2188,11784,5,1
2189,40174,1,1
2189,45007,2,1
2189,19048,3,1
2189,31506,4,0
2189,15995,5,0
2189,15134,6,0
2189,46575,7,1
2189,43876,8,0
2189,10032,9,1
2190,17568,1,0
2190,8073,2,1
2190,10527,3,0
2190,45930,4,1
2190,2180,5,0
2192,39877,1,0
2192,45066,2,0
2192,4920,3,0
2192,46906,4,0
2192,49185,5,0
2192,14579,6,0
2192,22760,7,0
2192,31373,8,0
2192,47766,9,0
2192,43961,10,0
2192,31086,11,0
2192,11844,12,0
2192,39182,13,0
2192,22220,14,0
2192,31041,15,0
2192,14947,16,0
2192,47258,17,0
2192,12779,18,0
2192,12206,19,0
2193,44008,1,1
2193,25949,2,1
2193,32831,3,1
2193,43129,4,1
2193,21137,5,1
2193,46047,6,1
2193,27086,7,1
2193,45007,8,1
2193,37646,9,1
2193,10114,10,1
2193,44987,11,1
2193,32611,12,0
2193,3339,13,1
2193,48720,14,0
2193,23516,15,1
2193,5450,16,1
2193,8854,17,0
2193,34166,18,0
2193,46667,19,1
2194,48868,1,0
2194,35824,2,1
2194,38383,3,0
2194,18656,4,0
2194,17794,5,1
2194,28204,6,0
2194,21903,7,1
2194,5025,8,0
2194,44580,9,1
2194,13885,10,0
2194,34329,11,1
2194,38775,12,1
2194,19049,13,1
2194,35819,14,0
2194,10199,15,0
2194,31954,16,0
2194,28547,17,0
2194,28729,18,0
2194,7559,19,0
2195,40310,1,0
2195,34295,2,0
2195,44085,3,0
2195,18907,4,0
2195,581,5,1
2195,1396,6,1
2195,24852,7,0
2195,41372,8,0
2195,48333,9,0
2195,12218,10,0
2196,35951,1,1
2196,4476,2,1
2196,23836,3,1
2196,34584,4,1
2196,32486,5,1
2196,31640,6,0
2197,23554,1,0
2197,28058,2,1
2197,34199,3,0
2197,47867,4,0
2197,3397,5,0
2197,28309,6,1
2198,44765,1,1
2198,27554,2,1
2198,19660,3,1
2198,13176,4,1
2198,5785,5,0
2198,30233,6,1
2198,31557,7,0
2198,35851,8,1
2198,27671,9,1
2198,43122,10,1
2198,5450,11,1
2198,11777,12,1
2198,26604,13,1
2199,24852,1,0
2199,17616,2,1
2199,47877,3,0
2199,33313,4,0
2199,651,5,0
2199,16953,6,1
2199,49615,7,1
2199,42972,8,1
2199,7693,9,0
2199,24600,10,1
2199,18811,11,1
2199,6128,12,1
2199,36393,13,1
2199,35518,14,1
2199,47144,15,1
2200,32544,1,0
2200,40574,2,0
2200,28,3,0
2200,34862,4,0
2200,31829,5,0
2200,15887,6,0
2201,31759,1,1
2201,5258,2,1
2201,38200,3,0
2201,1747,4,0
2202,13176,1,1
2202,21616,2,1
2202,5240,3,1
2202,32635,4,1
2202,21405,5,1
2202,10749,6,0
2203,8087,1,1
2203,1999,2,1
2203,40571,3,1
2203,42244,4,0
2203,21137,5,1
2203,23362,6,1
2203,25890,7,0
2203,39922,8,0
2203,28985,9,1
2203,43713,10,1
2203,24852,11,1
2203,19145,12,1
2203,24131,13,1
2203,46325,14,0
2203,39428,15,1
2203,41950,16,1
2203,46979,17,1
2203,42828,18,1
2203,49215,19,1
2203,12955,20,1
2203,45495,21,1
2203,16981,22,1
2203,26278,23,1
2203,27098,24,0
2203,7347,25,1
2203,13554,26,1
2203,30549,27,0
2203,40233,28,0
2203,22035,29,1
2204,11123,1,1
2204,42508,2,1
2205,33129,1,0
2205,49683,2,0
2205,20919,3,0
2205,39046,4,1
2205,38266,5,1
2205,44487,6,1
2205,48626,7,1
2205,9387,8,1
2205,45007,9,1
2205,24852,10,1
2206,3265,1,1
2206,36103,2,1
2206,8859,3,1
2206,12341,4,1
2206,21903,5,1
2207,30489,1,1
2207,44632,2,1
2207,14947,3,1
2207,24852,4,1
2207,45007,5,1
2207,24964,6,1
2207,40377,7,1
2207,3840,8,1
2207,18689,9,1
2207,38312,10,1
2207,49683,11,0
2207,47626,12,0
2207,42091,13,1
2207,1118,14,0
2208,27086,1,1
2208,3819,2,1
2208,9515,3,1
2208,16303,4,1
2208,11520,5,1
2208,13176,6,1
2208,30492,7,1
2208,19057,8,1
2208,39806,9,1
2208,30353,10,1
2208,17794,11,1
2208,18625,12,1
2208,24964,13,1
2208,22935,14,1
2208,18441,15,1
2208,12113,16,0
2208,2763,17,1
2208,30323,18,1
2208,39877,19,1
2208,47537,20,1
2208,8903,21,0
2208,8424,22,1
2209,24852,1,1
2209,26298,2,1
2209,35221,3,1
2209,9681,4,1
2209,1511,5,1
2209,8479,6,1
2209,28199,7,1
2209,21137,8,1
2209,30489,9,1
2209,30391,10,1
2209,35951,11,1
2209,22474,12,1
2209,28278,13,1
2209,1700,14,1
2209,4920,15,1
2209,37050,16,1
2209,45633,17,0
2209,24654,18,1
2210,19348,1,0
2210,35561,2,0
2210,6184,3,0
2210,21903,4,0
2210,26104,5,0
2210,40120,6,0
2210,8571,7,0
2210,5769,8,0
2210,2535,9,0
2211,24852,1,1
2211,20082,2,1
2211,40332,3,1
2211,45066,4,1
2211,8012,5,1
2211,5646,6,1
2211,45025,7,1
2211,23785,8,1
2211,39993,9,0
2211,17600,10,0
2211,26104,11,1
2211,28441,12,1
2211,27429,13,1
2211,36954,14,0
2211,35042,15,1
2212,24838,1,1
2212,30776,2,1
2212,8277,3,1
2212,39275,4,1
2212,6291,5,0
2213,12341,1,1
2213,28413,2,1
2213,21137,3,1
2213,21292,4,1
2213,5971,5,0
2213,10326,6,1
2213,21903,7,1
2213,30827,8,1
2213,1183,9,0
2214,12341,1,1
2214,8193,2,0
2214,10603,3,0
2214,5025,4,0
2214,14197,5,0
2214,4605,6,1
2214,40198,7,0
2214,46886,8,0
2214,31553,9,0
2214,8174,10,0
2214,38890,11,0
2214,10017,12,0
2214,44570,13,1
2214,43352,14,0
2214,32652,15,0
2214,2326,16,0
2214,27845,17,1
2214,26209,18,1
2215,4920,1,0
2215,28204,2,1
2215,30391,3,1
2215,40706,4,1
2215,39275,5,1
2215,1511,6,1
2215,32465,7,1
2215,21137,8,1
2215,47766,9,1
2215,32230,10,1
2215,24235,11,1
2215,10885,12,1
2215,18071,13,1
2215,21405,14,1
2215,7781,15,1
2217,45948,1,0
2217,37464,2,0
2217,26914,3,0
2217,14126,4,1
2217,48356,5,0
2217,43858,6,0
2217,5161,7,0
2217,14161,8,0
2217,27625,9,0
2217,21903,10,1
2217,42265,11,0
2217,24852,12,0
2217,22935,13,1
2217,27104,14,0
2218,27903,1,1
2218,1503,2,1
2218,15925,3,1
2218,35123,4,1
2219,14295,1,1
2219,8104,2,1
2219,19078,3,1
2219,34389,4,1
2219,29886,5,1
2219,4210,6,1
2219,47163,7,0
2219,41116,8,1
2219,8475,9,1
2219,47112,10,1
2219,44792,11,1
2219,25721,12,1
2219,30754,13,1
2220,5514,1,0
2220,40709,2,1
2220,47154,3,0
2220,5732,4,0
2220,35221,5,0
2220,3274,6,0
2220,24561,7,1
2220,8277,8,1
2220,19678,9,0
2220,26717,10,0
2220,35939,11,1
2220,4564,12,1
2220,26407,13,0
2220,7021,14,0
2220,21334,15,0
2220,34055,16,0
2220,18288,17,0
2221,48907,1,1
2221,35155,2,1
2221,19511,3,1
2221,8109,4,0
2221,16108,5,1
2222,33198,1,1
2223,39751,1,0
2223,2745,2,0
2223,15807,3,0
2223,5077,4,0
2223,6484,5,0
2223,33439,6,0
2224,29848,1,1
2224,32799,2,1
2224,6867,3,1
2224,9120,4,1
2224,1485,5,1
2224,46203,6,1
2224,45321,7,0
2224,31394,8,1
2224,43565,9,0
2224,2305,10,0
2224,37033,11,0
2225,22290,1,1
2225,33942,2,0
2226,16797,1,0
2226,24852,2,0
2226,37687,3,0
2226,38996,4,0
2226,29926,5,0
2226,5450,6,0
2226,49075,7,0
2226,28934,8,0
2226,48679,9,0
2226,25890,10,0
2226,11688,11,0
2226,33716,12,0
2227,27966,1,1
2227,13176,2,1
2227,15872,3,1
2227,47626,4,1
2227,30620,5,1
2227,17616,6,1
2227,43772,7,1
2227,39491,8,1
2227,31960,9,1
2227,46515,10,1
2227,38113,11,1
2228,17872,1,1
2228,28289,2,0
2228,14947,3,1
2228,45603,4,1
2228,5467,5,0
2228,9051,6,1
2228,28849,7,0
2229,21137,1,1
2229,5876,2,1
2229,2825,3,1
2229,41950,4,1
2229,39353,5,1
2229,6999,6,1
2229,6891,7,1
2229,22969,8,1
2229,23025,9,1
2229,38985,10,1
2229,20327,11,0
2229,19736,12,0
2230,32139,1,0
2230,42265,2,0
2230,9825,3,1
2230,7398,4,1
2230,31040,5,1
2230,43352,6,1
2230,34050,7,1
2230,24852,8,1
2231,16797,1,0
2231,1511,2,1
2231,48857,3,1
2231,9076,4,0
2231,2164,5,0
2232,13176,1,1
2232,347,2,1
2232,10527,3,1
2232,46572,4,1
2232,196,5,0
2232,43961,6,1
2232,4656,7,0
2232,42356,8,0
2232,31778,9,0
2232,49176,10,1
2233,11068,1,0
2233,36651,2,0
2233,27344,3,0
2233,26604,4,0
2233,28590,5,1
2233,46979,6,1
2233,47766,7,1
2233,24964,8,1
2233,40706,9,1
2233,6377,10,1
2233,8021,11,1
2234,49520,1,1
2234,35221,2,1
2234,44632,3,0
2234,6913,4,0
2234,18721,5,1
2234,23824,6,1
2235,16589,1,1
2235,28842,2,1
2236,43310,1,1
2236,30146,2,1
2236,37646,3,1
2236,14240,4,1
2236,45448,5,1
2236,31373,6,1
2236,2825,7,1
2236,24946,8,0
2236,46979,9,1
2236,40706,10,1
2236,27344,11,0
2236,49131,12,0
2236,16617,13,0
2236,37664,14,0
2236,21616,15,1
2237,37718,1,1
2237,27845,2,1
2237,4962,3,1
2237,35628,4,1
2237,7781,5,1
2237,30169,6,1
2237,13176,7,1
2237,30252,8,1
2237,9595,9,1
2237,5134,10,1
2237,4600,11,1
2237,21847,12,1
2237,4793,13,1
2237,39699,14,1
2237,46906,15,1
2237,38544,16,1
2237,24937,17,1
2238,37276,1,0
2238,8479,2,0
2238,44268,3,0
2238,12206,4,0
2239,24852,1,1
2239,38108,2,1
2239,26209,3,1
2239,40706,4,1
2239,34126,5,1
2239,29662,6,1
2239,47626,7,1
2239,44144,8,1
2239,23952,9,1
2239,34358,10,0
2239,24850,11,0
2239,44098,12,0
2239,21903,13,1
2239,18889,14,0
2239,12162,15,0
2239,19503,16,0
2239,10313,17,0
2239,43184,18,0
2239,22413,19,0
2239,5677,20,0
2239,31562,21,1
2239,24830,22,0
2239,12357,23,0
2239,32578,24,0
2240,27531,1,1
2240,37646,2,1
2240,29974,3,1
2240,38205,4,1
2240,19057,5,1
2240,6000,6,1
2240,48845,7,1
2240,5134,8,0
2240,48057,9,0
2240,47610,10,1
2240,41750,11,0
2240,40706,12,1
2240,7916,13,1
2241,30290,1,1
2241,44397,2,1
2241,34668,3,1
2241,9521,4,1
2241,39475,5,1
2241,17706,6,1
2241,20299,7,0
2241,23115,8,0
2242,46842,1,1
2242,15290,2,1
2242,47357,3,1
2242,49176,4,0
2242,36431,5,1
2242,30958,6,1
2242,10892,7,0
2242,44325,8,1
2242,30057,9,1
2242,24097,10,0
2242,12544,11,1
2242,32700,12,0
2242,31960,13,0
2242,46656,14,1
2243,6177,1,1
2243,28582,2,0
2244,19068,1,0
2244,9076,2,0
2244,45066,3,0
2244,47766,4,0
2244,24184,5,0
2244,16349,6,0
2244,30233,7,0
2244,25630,8,0
2244,31663,9,0
2244,24852,10,0
2244,26324,11,0
2244,10151,12,0
2245,49401,1,0
2245,13352,2,0
2245,5025,3,0
2245,33700,4,0
2245,35042,5,0
2245,45063,6,0
2245,21413,7,0
2246,6999,1,0
2246,15438,2,0
2246,42701,3,1
2246,45143,4,0
2246,47734,5,1
2246,39877,6,0
2246,40251,7,0
2246,42579,8,0
2246,16973,9,0
2246,14955,10,0
2246,49383,11,0
2246,22504,12,0
2246,46969,13,1
2246,47209,14,1
2246,26882,15,1
2246,10369,16,0
2248,21137,1,1
2248,8386,2,1
2248,40604,3,1
2248,19154,4,1
2248,8518,5,1
2248,28597,6,1
2249,11365,1,1
2249,43352,2,1
2249,8571,3,1
2250,24852,1,1
2250,16539,2,1
2250,17858,3,1
2250,29603,4,1
2250,21293,5,1
2250,26525,6,1
2250,3098,7,1
2250,5268,8,0
2250,47479,9,0
2250,46692,10,0
2250,6340,11,0
2250,17596,12,0
2250,6187,13,0
2250,35193,14,0
2250,22337,15,0
2250,44053,16,0
2250,20144,17,1
2251,16797,1,1
2251,43352,2,0
2251,41024,3,1
2251,23719,4,1
2252,19348,1,1
2252,18926,2,1
2252,43295,3,1
2252,47087,4,1
2252,45596,5,1
2252,9405,6,1
2252,17341,7,1
2252,20682,8,1
2252,43631,9,1
2252,35221,10,1
2252,24117,11,1
2252,43409,12,1
2252,5385,13,1
2252,16607,14,1
2252,19145,15,1
2252,588,16,0
2252,42920,17,1
2252,43366,18,0
2252,46556,19,0
2253,23909,1,1
2253,33198,2,1
2253,9075,3,1
2253,32331,4,1
2253,18926,5,1
2253,5013,6,1
2253,3400,7,1
2253,10957,8,1
2253,33682,9,1
2253,2413,10,1
2253,8490,11,0
2253,25495,12,1
2253,31159,13,1
2253,7693,14,1
2253,4534,15,0
2253,45443,16,1
2253,13514,17,0
2253,23996,18,0
2254,24764,1,1
2254,38400,2,0
2254,40992,3,1
2254,17634,4,1
2254,22655,5,1
2254,21012,6,1
2254,35042,7,1
2254,17025,8,0
2254,32299,9,1
2255,44632,1,1
2255,45633,2,0
2255,18441,3,0
2255,13984,4,1
2255,14947,5,1
2255,21709,6,1
2255,10814,7,1
2255,13535,8,0
2255,19370,9,0
2255,32655,10,0
2255,46226,11,0
2255,3339,12,0
2256,28985,1,1
2256,43961,2,1
2256,47766,3,1
2256,46906,4,1
2256,28340,5,1
2256,8424,6,1
2256,23517,7,1
2256,49683,8,0
2256,45960,9,0
2256,14579,10,0
2256,5212,11,0
2256,38028,12,0
2256,22312,13,0
2257,46720,1,0
2257,41220,2,0
2257,47766,3,0
2257,21295,4,0
2257,44632,5,0
2257,35221,6,0
2257,13176,7,0
2257,25659,8,0
2257,34190,9,0
2257,46064,10,0
2257,48110,11,0
2257,24838,12,0
2257,21137,13,0
2257,29398,14,0
2257,27344,15,0
2257,32467,16,0
2257,6873,17,0
2257,21903,18,0
2257,581,19,0
2257,45635,20,0
2257,27413,21,0
2257,48246,22,0
2257,20282,23,0
2257,9472,24,0
2258,2717,1,0
2258,22556,2,0
2258,35989,3,0
2258,2966,4,0
2258,432,5,0
2258,24852,6,0
2259,33294,1,1
2259,34466,2,1
2259,47766,3,1
2259,14218,4,1
2259,33846,5,1
2259,48559,6,1
2259,13176,7,0
2259,21616,8,1
2259,4461,9,0
2259,33401,10,1
2259,38562,11,0
2259,28204,12,1
2259,6740,13,0
2259,13639,14,0
2259,24964,15,0
2259,44987,16,0
2259,45646,17,0
2259,13780,18,0
2259,44683,19,1
2259,49426,20,1
2259,43352,21,0
2260,28985,1,1
2260,9507,2,0
2260,5876,3,1
2260,17794,4,1
2260,25936,5,0
2260,12254,6,1
2260,25837,7,0
2260,45066,8,1
2260,17044,9,0
2260,27845,10,1
2260,47209,11,1
2260,31342,12,1
2260,21513,13,0
2260,21137,14,1
2260,39293,15,0
2260,35951,16,1
2260,781,17,1
2261,32684,1,1
2261,35213,2,1
2261,34,3,1
2261,1094,4,1
2261,37646,5,1
2261,3919,6,1
2261,46881,7,1
2261,4792,8,1
2261,38579,9,1
2261,19910,10,1
2261,41787,11,1
2261,44245,12,1
2261,17200,13,1
2262,24852,1,1
2262,33000,2,1
2262,47209,3,1
2262,6549,4,1
2262,48121,5,1
2263,24830,1,1
2263,46969,2,1
2263,8277,3,1
2263,42265,4,1
2263,40706,5,1
2263,27925,6,1
2263,33352,7,1
2263,27104,8,1
2263,46979,9,0
2263,48745,10,0
2263,30391,11,1
2263,48679,12,1
2263,41061,13,0
2263,9839,14,1
2263,4605,15,0
2264,42936,1,1
2264,42460,2,0
2264,27355,3,1
2264,7391,4,0
2264,10132,5,0
2264,28472,6,0
2264,23375,7,1
2264,424,8,1
2264,1853,9,0
2264,8583,10,0
2265,27730,1,1
2265,30494,2,1
2265,9438,3,1
2265,43988,4,1
2265,11140,5,1
2265,30489,6,1
2265,41860,7,1
2265,32486,8,1
2265,9799,9,1
2265,24852,10,1
2265,42828,11,1
2265,26800,12,0
2265,3398,13,1
2266,3389,1,0
2266,10655,2,0
2266,15202,3,0
2266,12130,4,0
2266,37643,5,0
2266,13129,6,0
2266,14436,7,0
2266,31747,8,0
2266,1536,9,0
2266,32748,10,0
2268,7660,1,1
2268,3389,2,1
2268,10255,3,0
2268,26503,4,1
2268,21252,5,1
2268,32553,6,0
2268,22275,7,0
2268,31596,8,0
2268,11384,9,0
2268,15097,10,0
2268,8149,11,0
2268,40621,12,0
2268,22699,13,0
2268,12738,14,1
2268,43867,15,0
2269,6184,1,1
2269,43352,2,1
2269,10441,3,1
2269,3798,4,1
2269,42265,5,1
2269,37710,6,1
2270,41406,1,1
2270,32235,2,1
2270,29487,3,0
2271,3243,1,1
2271,3583,2,1
2271,1979,3,1
2271,3843,4,0
2271,30621,5,0
2272,4880,1,0
2272,26246,2,1
2272,24852,3,1
2272,39108,4,0
2272,29611,5,1
2272,39669,6,0
2272,5194,7,1
2272,13740,8,1
2272,25691,9,1
2272,13654,10,0
2272,836,11,1
2272,38340,12,1
2272,38321,13,1
2272,18019,14,0
2272,6489,15,0
2272,7778,16,0
2273,13176,1,0
2273,21506,2,0
2273,27243,3,0
2273,13605,4,0
2273,8087,5,0
2273,7677,6,0
2273,39699,7,0
2273,26177,8,0
2273,37053,9,0
2273,39973,10,0
2273,17861,11,0
2273,32293,12,0
2274,47209,1,1
2274,31717,2,1
2274,31553,3,1
2274,9955,4,1
2274,8518,5,1
2274,47734,6,1
2274,27451,7,1
2274,22825,8,1
2274,12144,9,1
2274,39877,10,1
2274,29598,11,0
2274,27845,12,1
2274,42265,13,1
2274,1468,14,1
2275,7500,1,0
2275,13852,2,0
2275,5652,3,0
2275,44359,4,0
2275,39812,5,0
2275,6104,6,0
2275,9955,7,0
2275,40706,8,0
2275,3464,9,1
2275,48775,10,1
2275,28842,11,0
2275,13984,12,1
2275,47873,13,1
2276,10504,1,0
2276,15261,2,0
2276,43086,3,0
2276,47626,4,0
2276,33000,5,0
2276,2078,6,0
2276,42736,7,0
2276,39699,8,0
2276,24764,9,0
2276,1559,10,0
2276,7559,11,0
2276,21137,12,0
2276,14992,13,0
2276,35725,14,0
2277,19816,1,0
2277,34262,2,0
2277,10518,3,1
2277,22825,4,1
2277,28535,5,1
2277,11777,6,1
2277,16768,7,1
2278,12419,1,0
2278,39812,2,0
2278,2382,3,0
2278,810,4,0
2278,1529,5,1
2278,20632,6,1
2278,27845,7,1
2278,40691,8,1
2278,39276,9,1
2279,26959,1,1
2279,39469,2,1
2279,47209,3,1
2279,27781,4,1
2279,13535,5,1
2279,35769,6,1
2279,32733,7,1
2279,39535,8,1
2280,36923,1,0
2280,5025,2,1
2280,8956,3,1
2280,46558,4,1
2280,22124,5,1
2280,18926,6,1
2280,9554,7,1
2280,18838,8,1
2280,31615,9,1
2280,47087,10,1
2280,37158,11,1
2281,44142,1,1
2281,34050,2,1
2281,6576,3,1
2281,33846,4,1
2281,46811,5,0
2281,16797,6,0
2281,15120,7,0
2281,35761,8,1
2282,22546,1,0
2282,14413,2,0
2282,39979,3,0
2282,33351,4,1
2282,19348,5,1
2282,19389,6,1
2282,43961,7,1
2283,13245,1,1
2283,24759,2,0
2283,36434,3,1
2283,7189,4,1
2283,25919,5,1
2283,43750,6,1
2283,40772,7,1
2283,46616,8,1
2283,25346,9,1
2283,19182,10,1
2283,17338,11,1
2284,4920,1,1
2284,24852,2,1
2284,20142,3,1
2284,49683,4,1
2284,33467,5,1
2284,2051,6,1
2284,20574,7,1
2284,27344,8,1
2284,40396,9,1
2284,38775,10,1
2284,36976,11,1
2284,16797,12,1
2284,8518,13,1
2284,46979,14,1
2284,41909,15,1
2284,27730,16,1
2284,7694,17,1
2284,37646,18,1
2284,18883,19,1
2284,19046,20,0
2284,33786,21,1
2284,13500,22,0
2284,42450,23,0
2284,25398,24,0
2284,24841,25,0
2285,23644,1,1
2285,41950,2,1
2285,13176,3,1
2285,1103,4,0
2285,26384,5,1
2286,36472,1,1
2286,30558,2,1
2286,12427,3,0
2287,13176,1,1
2287,10565,2,0
2287,31717,3,1
2287,8277,4,1
2287,21724,5,0
2287,46051,6,0
2287,46667,7,1
2287,24933,8,0
2287,47209,9,1
2287,9755,10,1
2287,20246,11,1
2287,10960,12,0
2287,29662,13,1
2287,1700,14,1
2287,32134,15,0
2287,20920,16,0
2287,24720,17,0
2287,24964,18,1
2287,42585,19,0
2287,18994,20,1
2288,25949,1,1
2288,24852,2,1
2288,45066,3,1
2288,27845,4,1
2288,20842,5,1
2288,26283,6,1
2288,31717,7,1
2288,24964,8,0
2288,21543,9,0
2288,42342,10,1
2288,31506,11,0
2288,4562,12,1
2288,22227,13,1
2288,13380,14,1
2288,48523,15,0
2288,2078,16,0
2289,39275,1,1
2289,42469,2,1
2289,10312,3,0
2289,2597,4,1
2289,44910,5,1
2289,10991,6,1
2289,11520,7,1
2289,20842,8,1
2289,24852,9,1
2289,40112,10,1
2289,5042,11,0
2289,27875,12,0
2290,2707,1,1
2290,40050,2,0
2291,45633,1,0
2291,18987,2,0
2291,16618,3,0
2291,27216,4,0
2291,26283,5,0
2291,35108,6,0
2291,23765,7,0
2291,13885,8,0
2291,4138,9,0
2291,12254,10,0
2291,26201,11,0
2291,43673,12,0
2291,42701,13,0
2291,21621,14,0
2291,10602,15,0
2292,7963,1,0
2292,49683,2,0
2292,38456,3,0
2292,44855,4,0
2292,13040,5,0
2292,37984,6,0
2292,29727,7,0
2292,36981,8,0
2292,23957,9,0
2292,38090,10,0
2292,3797,11,0
2292,29261,12,0
2293,19660,1,1
2293,5479,2,1
2293,39097,3,1
2293,37646,4,1
2293,17807,5,1
2293,44229,6,1
2293,26790,7,1
2293,17461,8,1
2293,48110,9,1
2293,36735,10,1
2293,40427,11,1
2293,45066,12,1
2293,10246,13,1
2293,13870,14,1
2293,23081,15,1
2293,28849,16,1
2293,48666,17,0
2293,42701,18,0
2293,21841,19,0
2293,4675,20,1
2293,46979,21,1
2293,1364,22,1
2293,1846,23,1
2294,14084,1,1
2294,34262,2,1
2294,16864,3,0
2294,23288,4,1
2294,10874,5,0
2294,34565,6,0
2295,11365,1,1
2295,48697,2,1
2295,30827,3,0
2295,4920,4,1
2296,20186,1,1
2296,45007,2,1
2296,39409,3,1
2296,42347,4,1
2296,20574,5,1
2296,29668,6,0
2296,25552,7,1
2296,10749,8,1
2298,21903,1,0
2298,45603,2,1
2298,39275,3,0
2298,25623,4,1
2298,29180,5,0
2298,37511,6,1
2299,12738,1,1
2299,8920,2,1
2299,29878,3,1
2299,35096,4,1
2299,34789,5,0
2299,17064,6,0
2299,47141,7,1
2299,19213,8,1
2299,45149,9,1
2299,46720,10,0
2300,41787,1,1
2300,35914,2,1
2300,30233,3,1
2300,17600,4,1
2300,24852,5,1
2300,27237,6,1
2300,19350,7,1
2300,21137,8,1
2300,43409,9,1
2300,41714,10,1
2300,31210,11,1
2300,10528,12,1
2300,9137,13,1
2300,20682,14,0
2300,14901,15,0
2300,12875,16,0
2300,10798,17,0
2300,44560,18,0
2300,1128,19,0
2300,33984,20,0
2300,21511,21,0
2300,30191,22,0
2300,5976,23,0
2300,14952,24,0
2301,4639,1,1
2301,32455,2,1
2301,49235,3,1
2301,27845,4,1
2301,30827,5,1
2301,12341,6,1
2301,21903,7,1
2301,37687,8,1
2301,33147,9,1
2301,8048,10,1
2301,39408,11,1
2301,18023,12,1
2301,2855,13,1
2301,116,14,1
2301,12427,15,1
2301,31651,16,1
2301,43352,17,0
2301,39275,18,0
2301,27790,19,0
2301,11759,20,0
2301,46521,21,1
2301,44547,22,1
2301,21785,23,0
2301,20796,24,0
2302,45004,1,1
2303,46041,1,0
2303,20470,2,0
2303,35762,3,1
2304,42450,1,1
2304,49520,2,1
2304,9124,3,1
2304,40706,4,1
2304,11068,5,1
2304,47626,6,1
2305,10342,1,1
2305,22594,2,1
2305,4210,3,1
2305,43351,4,0
2306,12384,1,1
2306,14999,2,1
2306,5748,3,1
2306,49235,4,1
2306,46979,5,1
2306,46336,6,0
2306,35163,7,1
2306,34969,8,1
2307,27325,1,1
2307,3952,2,0
2307,22935,3,1
2307,17706,4,1
2307,16262,5,1
2307,36640,6,1
2307,5876,7,1
2307,28769,8,1
2307,40039,9,1
2307,24830,10,1
2307,40706,11,1
2307,39275,12,1
2307,24489,13,1
2307,26128,14,1
2307,49610,15,1
2308,32433,1,1
2308,29487,2,1
2308,24622,3,1
2308,17794,4,1
2308,34861,5,0
2308,24852,6,0
2308,16797,7,1
2308,4920,8,1
2308,48823,9,0
2308,17872,10,0
2308,45064,11,1
2309,31759,1,1
2309,20940,2,1
2310,27104,1,0
2310,17279,2,0
2310,48364,3,0
2310,34358,4,0
2310,41544,5,0
2310,890,6,0
2310,48871,7,0
2310,36321,8,0
2310,36180,9,0
2310,10749,10,0
2310,21938,11,0
2310,11755,12,0
2310,42384,13,0
2310,32727,14,0
2310,27196,15,0
2310,44683,16,0
2310,20114,17,0
2310,48144,18,1
2310,5025,19,0
2311,22652,1,0
2311,38782,2,0
2311,15422,3,0
2311,12178,4,0
2311,13366,5,0
2312,14870,1,1
2312,5015,2,1
2312,6651,3,1
2312,19057,4,1
2312,6638,5,1
2312,27086,6,1
2312,42380,7,1
2312,28851,8,0
2312,16902,9,1
2312,26131,10,0
2313,13176,1,1
2313,24489,2,1
2313,21267,3,1
2313,11136,4,0
2313,40310,5,1
2313,27548,6,0
2313,28756,7,1
2313,34584,8,1
2314,34075,1,1
2314,14888,2,0
2314,10902,3,0
2314,24629,4,1
2314,4567,5,0
2314,4269,6,0
2314,1938,7,0
2314,11383,8,1
2314,13176,9,1
2314,2949,10,0
2314,14197,11,0
2314,8974,12,0
2314,17294,13,1
2314,24454,14,0
2314,2280,15,1
2315,47788,1,0
2315,10326,2,0
2315,28413,3,0
2315,20940,4,0
2315,45683,5,0
2315,3798,6,0
2315,13176,7,0
2315,16797,8,0
2315,30756,9,0
2315,13948,10,0
2316,46361,1,1
2316,45924,2,1
2316,44522,3,1
2316,935,4,1
2316,196,5,1
2316,16768,6,1
2316,2745,7,0
2317,432,1,0
2317,37188,2,0
2317,23630,3,0
2317,2732,4,0
2317,40063,5,0
2317,5194,6,0
2317,21709,7,0
2319,1744,1,1
2319,49519,2,1
2319,36856,3,1
2319,28985,4,1
2319,42585,5,1
2319,2295,6,1
2319,21903,7,1
2319,23695,8,1
2319,15649,9,1
2319,42557,10,1
2319,22825,11,1
2319,31717,12,1
2319,26209,13,1
2319,47626,14,1
2319,3212,15,0
2319,46654,16,1
2319,22832,17,1
2319,46979,18,1
2320,3957,1,1
2320,38533,2,1
2320,35138,3,0
2320,38544,4,0
2320,4962,5,0
2320,37718,6,0
2320,11136,7,0
2320,26790,8,0
2320,9598,9,0
2320,44368,10,1
2321,44560,1,1
2321,44310,2,1
2321,41658,3,1
2321,6873,4,1
2321,36956,5,1
2321,13640,6,1
2321,13176,7,1
2321,5994,8,1
2321,19057,9,1
2321,18531,10,0
2321,38383,11,1
2321,4605,12,1
2321,2099,13,1
2321,7179,14,0
2321,29801,15,1
2321,14947,16,0
2321,33303,17,1
2321,30859,18,1
2322,5390,1,0
2322,36550,2,0
